candidate,image,score,folder_score,decision
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-10_dusk_operational_v00.jpg,0.2618594765663147,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-10_morning_operational_v00.jpg,0.017482217401266098,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-10_noon_clear_operational_v00.jpg,-0.0960998684167862,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-25_dusk_operational_v00.jpg,-0.26071661710739136,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-25_morning_operational_v00.jpg,-0.4971950948238373,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-25_noon_clear_operational_v00.jpg,-0.07508745789527893,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-45_dusk_operational_v00.jpg,-0.31438714265823364,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-45_morning_operational_v00.jpg,0.11225730925798416,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-45_noon_clear_operational_v00.jpg,-0.07471591234207153,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-65_dusk_operational_v00.jpg,0.0970982015132904,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-65_morning_operational_v00.jpg,0.37672165036201477,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az000_el-65_noon_clear_operational_v00.jpg,-0.514922022819519,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-10_dusk_operational_v00.jpg,-0.6515169143676758,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-10_morning_operational_v00.jpg,-0.2651132345199585,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-10_noon_clear_operational_v00.jpg,-0.22330009937286377,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-25_dusk_operational_v00.jpg,-0.44287624955177307,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-25_morning_operational_v00.jpg,-0.5889145731925964,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-25_noon_clear_operational_v00.jpg,-0.13804982602596283,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-45_dusk_operational_v00.jpg,-0.4535260796546936,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-45_morning_operational_v00.jpg,-0.09800244122743607,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-45_noon_clear_operational_v00.jpg,-0.368319034576416,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-65_dusk_operational_v00.jpg,-0.35417264699935913,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-65_morning_operational_v00.jpg,-0.3740479350090027,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az045_el-65_noon_clear_operational_v00.jpg,-0.32703423500061035,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-10_dusk_operational_v00.jpg,-0.04880661517381668,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-10_morning_operational_v00.jpg,0.2826409637928009,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-10_noon_clear_operational_v00.jpg,0.11667440086603165,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-25_dusk_operational_v00.jpg,-0.306122750043869,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-25_morning_operational_v00.jpg,0.30117127299308777,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-25_noon_clear_operational_v00.jpg,-0.039817191660404205,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-45_dusk_operational_v00.jpg,-0.521975040435791,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-45_morning_operational_v00.jpg,-0.4950947165489197,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-45_noon_clear_operational_v00.jpg,-0.5315648317337036,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-65_dusk_operational_v00.jpg,-0.40774527192115784,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-65_morning_operational_v00.jpg,-0.28456956148147583,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az090_el-65_noon_clear_operational_v00.jpg,-0.21565495431423187,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-10_dusk_operational_v00.jpg,-0.2326655238866806,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-10_morning_operational_v00.jpg,-0.3955405354499817,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-10_noon_clear_operational_v00.jpg,-0.3794248402118683,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-25_dusk_operational_v00.jpg,0.2824757695198059,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-25_morning_operational_v00.jpg,-0.32872721552848816,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-25_noon_clear_operational_v00.jpg,-0.3995305895805359,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-45_dusk_operational_v00.jpg,-0.5909494161605835,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-45_morning_operational_v00.jpg,-0.48749303817749023,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-45_noon_clear_operational_v00.jpg,-0.22431671619415283,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-65_dusk_operational_v00.jpg,-0.4470842778682709,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-65_morning_operational_v00.jpg,-0.36234015226364136,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az135_el-65_noon_clear_operational_v00.jpg,-0.25199753046035767,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-10_dusk_operational_v00.jpg,0.03900469094514847,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-10_morning_operational_v00.jpg,0.21875719726085663,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-10_noon_clear_operational_v00.jpg,-0.1541271209716797,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-25_dusk_operational_v00.jpg,0.0008465033024549484,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-25_morning_operational_v00.jpg,0.07357148081064224,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-25_noon_clear_operational_v00.jpg,0.03129987791180611,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-45_dusk_operational_v00.jpg,0.16964688897132874,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-45_morning_operational_v00.jpg,-0.2999810576438904,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-45_noon_clear_operational_v00.jpg,-0.07853145897388458,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-65_dusk_operational_v00.jpg,-0.3946346640586853,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-65_morning_operational_v00.jpg,-0.6278799772262573,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az180_el-65_noon_clear_operational_v00.jpg,-0.514168918132782,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-10_dusk_operational_v00.jpg,-0.041520096361637115,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-10_morning_operational_v00.jpg,-0.19452710449695587,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-10_noon_clear_operational_v00.jpg,-0.28305381536483765,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-25_dusk_operational_v00.jpg,-0.11083891987800598,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-25_morning_operational_v00.jpg,0.16053348779678345,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-25_noon_clear_operational_v00.jpg,0.11394724249839783,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-45_dusk_operational_v00.jpg,-0.4128537178039551,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-45_morning_operational_v00.jpg,0.07254427671432495,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-45_noon_clear_operational_v00.jpg,0.06775862723588943,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-65_dusk_operational_v00.jpg,-0.46548861265182495,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-65_morning_operational_v00.jpg,-0.2044515311717987,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az225_el-65_noon_clear_operational_v00.jpg,-0.2682865560054779,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-10_dusk_operational_v00.jpg,-0.26222580671310425,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-10_morning_operational_v00.jpg,-0.17655619978904724,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-10_noon_clear_operational_v00.jpg,-0.6714365482330322,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-25_dusk_operational_v00.jpg,0.17720362544059753,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-25_morning_operational_v00.jpg,-0.34215980768203735,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-25_noon_clear_operational_v00.jpg,-0.3724290728569031,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-45_dusk_operational_v00.jpg,-0.03942835330963135,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-45_morning_operational_v00.jpg,-0.3753467798233032,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-45_noon_clear_operational_v00.jpg,-0.3510349988937378,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-65_dusk_operational_v00.jpg,-0.3774414658546448,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-65_morning_operational_v00.jpg,-0.47122329473495483,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az270_el-65_noon_clear_operational_v00.jpg,0.16281765699386597,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-10_dusk_operational_v00.jpg,-0.4835205674171448,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-10_morning_operational_v00.jpg,-0.35068660974502563,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-10_noon_clear_operational_v00.jpg,-0.07801692187786102,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-25_dusk_operational_v00.jpg,0.08896522223949432,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-25_morning_operational_v00.jpg,-0.6262935996055603,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-25_noon_clear_operational_v00.jpg,-0.31884175539016724,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-45_dusk_operational_v00.jpg,-0.036718450486660004,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-45_morning_operational_v00.jpg,-0.4068157374858856,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-45_noon_clear_operational_v00.jpg,-0.5556926727294922,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-65_dusk_operational_v00.jpg,0.46397843956947327,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-65_morning_operational_v00.jpg,-0.32112428545951843,0.356128066778183,unknown
neg_airplane,data\demo\client_uav\queries\neg_airplane\az315_el-65_noon_clear_operational_v00.jpg,-0.4574587345123291,0.356128066778183,unknown
uav_low_poly,data\demo\client_uav\queries\uav_low_poly\az000_el-10_dusk_operational_v00.jpg,-0.17395465075969696,0.11778700351715088,unknown
uav_low_poly,data\demo\client_uav\queries\uav_low_poly\az000_el-10_morning_operational_v00.jpg,0.04231103137135506,0.11778700351715088,unknown
uav_low_poly,data\demo\client_uav\queries\uav_low_poly\az000_el-10_noon_clear_operational_v00.jpg,-0.14228731393814087,0.11778700351715088,unknown
uav_low_poly,data\demo\client_uav\queries\uav_low_poly\az000_el-25_dusk_operational_v00.jpg,0.021144837141036987,0.11778700351715088,unknown
uav_low_poly,data\demo\client_uav\queries\uav_low_poly\az000_el-25_morning_operational_v00.jpg,-0.11716794967651367,0.11778700351715088,unknown
uav_low_poly,data\demo\client_uav\queries\uav_low_poly\az000_el-25_noon_clear_operational_v00.jpg,-0.012971505522727966,0.11778700351715088,unknown
uav_low_poly,data\demo\client_uav\queries\uav_low_poly\az000_el-45_dusk_operational_v00.jpg,-0.05137291178107262,0.11778700351715088,unknown
uav_low_poly,data\demo\client_uav\queries\uav_low_poly\az000_el-45_morning_operational_v00.jpg,-0.05485564097762108,0.11778700351715088,unknown
