candidate,image,score,folder_score,decision
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0000.jpg,-0.12145125865936279,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0001.jpg,0.18957117199897766,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0002.jpg,0.5465434789657593,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0003.jpg,-0.1093582734465599,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0004.jpg,0.3619736433029175,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0005.jpg,0.16244226694107056,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0006.jpg,0.23276777565479279,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0007.jpg,0.14316004514694214,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0008.jpg,0.0795041024684906,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0009.jpg,0.5329017043113708,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0010.jpg,0.06796211004257202,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0011.jpg,0.3534046411514282,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0012.jpg,0.09640700370073318,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0013.jpg,-0.032431963831186295,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0014.jpg,0.5519018173217773,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0015.jpg,0.14544515311717987,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0016.jpg,0.3340371251106262,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0017.jpg,0.19254222512245178,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0018.jpg,0.3282979130744934,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0019.jpg,0.09083985537290573,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0020.jpg,0.29630935192108154,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0021.jpg,0.3670393228530884,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0022.jpg,0.035623423755168915,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0023.jpg,0.14206017553806305,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0024.jpg,0.4686668813228607,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0025.jpg,0.5219656229019165,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0026.jpg,0.24481961131095886,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0027.jpg,0.0934089720249176,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0028.jpg,0.3721950650215149,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0029.jpg,0.6731552481651306,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0030.jpg,-0.02137066051363945,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0031.jpg,0.12261221557855606,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0032.jpg,0.17270193994045258,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0033.jpg,0.2670801877975464,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0034.jpg,0.47319257259368896,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0035.jpg,0.332136869430542,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0036.jpg,0.6464136242866516,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0037.jpg,0.3252438008785248,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0038.jpg,0.37294530868530273,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0039.jpg,0.15038448572158813,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0040.jpg,0.1761419028043747,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0041.jpg,0.15530018508434296,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0042.jpg,0.04776541516184807,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0043.jpg,0.26548823714256287,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0044.jpg,0.24058417975902557,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0045.jpg,0.4201042652130127,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0046.jpg,0.6881145238876343,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0047.jpg,0.13157813251018524,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0048.jpg,0.10859845578670502,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0049.jpg,0.3814985752105713,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0050.jpg,0.332668274641037,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0051.jpg,0.4150119125843048,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0052.jpg,0.21345984935760498,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0053.jpg,0.19257402420043945,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0054.jpg,0.4570634365081787,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0055.jpg,0.3331586718559265,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0056.jpg,0.6346127986907959,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0057.jpg,-0.06394524872303009,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0058.jpg,0.356306254863739,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0059.jpg,0.39262938499450684,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0060.jpg,0.36271995306015015,0.638839602470398,unknown
attack_uav,data\demo\real_world_yolox_crops\train\attack_uav\crop_0061.jpg,0.29899802803993225,0.638839602470398,unknown
